Timestep,TTC,x0,y0,A,B,C,distance,actual_velocity_y,desired_velocity_y,unclipped_velocity_y
71,106.70176841826593,-57.01666842452338,18.19524166346256,0.5343554213742805,-0.17052427465061373,0.018743831800051278,12.034041743957996,-7.163826,-0.23225420489633175,-0.23225420489633175
72,110.79499602112944,-60.347695748844934,20.766066998538477,0.5446788926941807,-0.18742784190883705,0.018051356756388033,11.88098260411024,-7.6529756,-0.24855919598318696,-0.24855919598318696
73,103.21772838221032,-59.287593397497055,18.5463578370508,0.5743935109476341,-0.17968190278684026,0.01937651633442363,11.731502536916732,-7.5041127,-0.24359709630734044,-0.24359709630734044
74,98.48285974233494,-55.25183435895054,19.21376234481813,0.5610299548927433,-0.19509752656541396,0.020308102397033234,11.59168307878971,-7.0410805,-0.22816269410521198,-0.22816269410521198
75,107.3443722442925,-61.02731216723349,21.734227891104588,0.5685189720831249,-0.20247198280355305,0.01863162416608515,11.454060610616207,-6.9311614,-0.22449871540200425,-0.22449871540200425
76,108.12287813116305,-61.91739692242654,22.154411902307857,0.5726576834859595,-0.2049003160592202,0.018497472825074218,11.31825980939865,-6.8401318,-0.22146438864067086,-0.22146438864067086
77,107.79055429867402,-63.98505647387895,20.938211605182406,0.5936054127394542,-0.19424903917986416,0.018554501486820935,11.183930497848987,-6.766509,-0.21901031176783917,-0.21901031176783917
78,120.21023494707553,-81.54982714137597,13.814724070640285,0.6783933762152581,-0.1149213631994184,0.016637518434936358,11.048613053047657,-6.793845,-0.21992150939648542,-0.21992150939648542
79,100.23024823829958,-58.75574809118565,21.059551467966934,0.5862077478995422,-0.21011173610881811,0.019954056137274617,10.915400397264957,-6.6707315,-0.21581771539361633,-0.21581771539361633
80,100.10900158922742,-58.6108865024444,22.535297970069724,0.5854706926649784,-0.22510760882960115,0.019978223418973914,10.784116510534286,-6.574228,-0.21260092840253456,-0.21260092840253456
81,48.92910121218548,-13.038153701217853,10.513882427448864,0.2664703290721961,-0.2148799419358729,0.08175093964333491,10.659765389049053,-6.2275915,-0.2010463949613185,-0.2010463949613185
82,62.157504994129184,-15.995039414380159,13.582799119494375,0.2573307827573018,-0.21852227049295622,0.06435264736539542,10.54125179746151,-5.9357667,-0.19131889675591843,-0.19131889675591843
83,111.88487682621489,-64.03710296468016,27.63932921258457,0.5723481562583811,-0.2470336474116635,0.01787551684135559,10.421696055912971,-5.9877696,-0.1930523264447193,-0.1930523264447193
84,117.95950264778433,-68.08770001136554,26.509434444383494,0.577212504995624,-0.2247333521194821,0.016954971452972353,10.299806419992446,-6.1046295,-0.1969476550258092,-0.1969476550258092
85,25.375617904313277,-6.850075654029028,6.631464039802786,0.2699471468974425,-0.26133212065254136,0.15763162950684606,10.187751550459861,-5.612817,-0.18055390415781336,-0.18055390415781336
86,34.37775183891664,-8.461029644058957,6.673137877094895,0.24611934147714742,-0.1941121079808571,0.11635432179343039,10.084546108031272,-5.1703463,-0.16580487889936404,-0.16580487889936404
87,35.031282607471105,-8.650369872272869,6.675499970374035,0.24693271922701476,-0.1905582517538297,0.1141836582125863,9.99006902077198,-4.733791,-0.1512530245611235,-0.1512530245611235
88,32.60147118619361,-7.734569603895675,6.941011745872044,0.23724602977951456,-0.2129048626741572,0.12269384952461775,9.906108428025245,-4.208138,-0.13373127180894714,-0.13373127180894714
89,144.57776512956312,-84.54583885851861,39.976158081017275,0.5847776024394414,-0.276502808334274,0.013833385778288267,9.816824395442008,-4.474223,-0.14260077518719982,-0.14260077518719982
90,34.55862399072747,-7.485473062856161,6.50379517612754,0.2166021733059919,-0.1881960108675795,0.11574534915143764,9.735406313323974,-4.080921,-0.12949069966749982,-0.12949069966749982
91,52.34159142003387,-8.186624076270611,7.166885589783428,0.1564076264050535,-0.13692525189519333,0.07642106194098237,9.653580311918258,-4.1013956,-0.1301731977090695,-0.1301731977090695
92,184.07057716854234,-116.98331899429091,42.76336748106345,0.635535134369554,-0.23232049433901436,0.010865397559810553,9.557124164187908,-4.8328743,-0.1545558121439521,-0.1545558121439521
93,144.8530456469515,-95.84630283867348,31.575355276006643,0.6616795829911541,-0.21798199088588624,0.013807096641064592,9.456945520126819,-5.030683,-0.16114944590809943,-0.16114944590809943
94,146.2895648218357,-105.35136217756526,28.05312911112773,0.7201563714122153,-0.19176438965618153,0.013671515138046762,9.353932861471176,-5.2006636,-0.16681545834290973,-0.16681545834290973
95,130.1774948185281,-92.07687900931231,32.91658709778846,0.7073179518293131,-0.2528592760497912,0.015363638721025235,9.238343622767925,-5.829475,-0.1877758337257527,-0.1877758337257527
96,116.82289883032652,-79.9332121356438,23.202405065286094,0.6842255494082434,-0.19861179013358715,0.01711993128080821,9.112861875677108,-6.324146,-0.20426486312403466,-0.20426486312403466
97,105.10416149089544,-71.93469505862083,21.451871348970688,0.6844133860946325,-0.20410106550185397,0.019028742265102875,8.978548396611213,-6.744583,-0.21827943890071952,-0.21827943890071952
98,105.07817023558833,-74.64079922847392,18.002589148272286,0.7103359247798764,-0.1713256817082935,0.01903344905526944,8.833958704257011,-7.1794434,-0.23277477871059848,-0.23277477871059848
99,91.97566649249784,-69.36082198590452,15.079642664206327,0.754121439191333,-0.16395252395845727,0.021744881839623677,8.695682447636127,-6.863831,-0.22225435898318543,-0.22225435898318543
100,95.44735589082129,-71.91625623721738,15.934072214666575,0.7534651490972651,-0.1669409494474941,0.020953959188641395,8.550096240127086,-7.2291627,-0.23443210536320416,-0.23443210536320416
101,94.7531553164275,-72.24481918844671,12.348700293322848,0.7624529119604053,-0.13032495067931457,0.02110747650905148,8.399422217392921,-7.4836326,-0.24291441814248288,-0.24291441814248288
102,91.18015374788135,-72.0686278422975,10.326395944051132,0.7903981829376119,-0.11325267088937185,0.021934597802172183,8.259895194554328,-6.9262896,-0.2243363334583507,-0.2243363334583507
103,89.78740144771845,-68.68869930842837,14.162693024115281,0.7650148929683028,-0.15773586044097684,0.022274839985925676,8.126977768027782,-6.5958962,-0.2133232046185041,-0.2133232046185041
104,98.32836433505484,-76.87740577168508,16.29384923846721,0.7818436347595957,-0.16570853536163546,0.02034001087605791,7.999814052367211,-6.308129,-0.20373096452114794,-0.20373096452114794
105,92.66866344380024,-73.84859084935015,18.945964021257968,0.7969100675994567,-0.20444844370446674,0.02158226875920055,7.877151418709755,-6.083076,-0.19622919824620239,-0.19622919824620239
106,100.91512830178893,-82.11042604038911,19.31264654684055,0.8136582435374413,-0.19137513742325785,0.01981863407059203,7.756397996330262,-5.9876294,-0.19304764414049486,-0.19304764414049486
107,97.43111896970936,-77.33879923648848,22.004423539599745,0.7937792365961902,-0.22584594914116468,0.020527322493563743,7.636565186315775,-5.941591,-0.19151303563625763,-0.19151303563625763
108,97.09975198719982,-78.55930211050347,21.289171267274437,0.8090577010007146,-0.21925052156756158,0.02059737495790566,7.517714921617508,-5.8937206,-0.18991735198657994,-0.18991735198657994
