Timestep,TTC,x0,y0,A,B,C,distance,actual_velocity_y,desired_velocity_y,unclipped_velocity_y
140,51.82614680506989,-15.74739121350435,-13.198446209595897,0.30385031850301214,0.2546677116328617,0.0385905594626292,2.8467359321653842,-3.5103106,-0.11047035806664783,-0.11047035806664783
141,51.83249375036831,-16.38374908656782,-12.894453382439846,0.31609031133006993,0.24877161891035238,0.03858583400660302,2.7772036215752363,-3.4766116,-0.10934706316763151,-0.10934706316763151
142,53.18894354295738,-15.84362261238881,-13.998918985969238,0.29787436179462573,0.2631922736849095,0.03760179967448921,2.708188195014,-3.4507864,-0.10848621088996213,-0.10848621088996213
143,51.555634351606386,-15.148594728304007,-13.162536342596301,0.29383005211402274,0.25530742678537477,0.03879304415808596,2.639841690891981,-3.4173164,-0.10737055319218548,-0.10737055319218548
144,51.0680354728083,-14.938945955830233,-12.534825890626701,0.29253026511631974,0.24545345781513367,0.03916344111307984,2.5722875094503164,-3.3777115,-0.10605038654666006,-0.10605038654666006
145,51.6259565920802,-16.706897102895898,-14.237441873715515,0.3236142864122514,0.2757806888928358,0.038740202255289825,2.505111212143302,-3.3588183,-0.10542061240580657,-0.10542061240580657
146,49.05209722369023,-15.602008816986299,-14.181883677053586,0.31807016825064804,0.2891188038786707,0.04077297634960404,2.438586374977231,-3.3262544,-0.10433515485625995,-0.10433515485625995
147,50.34534318569194,-15.32878701033999,-13.84600999260006,0.30447278815444456,0.2750206695688008,0.03972562055289349,2.3725039160341024,-3.30412,-0.10359734487832484,-0.10359734487832484
148,47.89500779513709,-15.707368696445558,-12.89196471444399,0.3279541943834984,0.269171366869533,0.041758005522301335,2.307143697747588,-3.268011,-0.10239371235195349,-0.10239371235195349
149,45.983148240786775,-14.424743428385499,-11.854145388174182,0.31369629919316483,0.2577932534349535,0.04349419464555087,2.2426950114309787,-3.2224367,-0.1008745613920393,-0.1008745613920393
150,45.476373478163005,-15.542422398337706,-12.215152508537397,0.3417691695623205,0.26860436693358825,0.043978880615015765,2.179008146980405,-3.184338,-0.09960460672665793,-0.09960460672665793
151,45.852168736473594,-16.81956956273663,-13.694104830445621,0.3668216798948775,0.29865773436257337,0.04361843845368821,2.116038866573572,-3.148456,-0.09840854172387899,-0.09840854172387899
152,43.805753912331355,-15.188903482056832,-11.68131227060684,0.346733068730068,0.2666615964191531,0.045656102712045746,2.054196020820737,-3.0921571,-0.09653190379775377,-0.09653190379775377
153,43.78156007018969,-16.725879665379583,-12.853978193392312,0.3820302346139562,0.29359342546919476,0.045681332432961304,1.993285894626379,-3.0455124,-0.09497708894147044,-0.09497708894147044
