Timestep,TTC,x0,y0,A,B,C,distance,actual_velocity_y,desired_velocity_y,unclipped_velocity_y
51,96.13384911849542,-2.9799563606319346,-6.988127385873997,0.030997992777328773,0.0726916424334614,0.01040216332924932,11.751695472979545,-7.044185,-0.22826618657220518,-0.22826618657220518
52,94.42598611057525,-3.0449904057767294,-6.5645100806766905,0.032247377350245174,0.06952016442793069,0.010590305075860944,11.611973803722858,-6.98604,-0.22632799981257823,-0.22632799981257823
53,93.64907126407341,-4.5096233044831315,-6.570782363117462,0.04815449041418479,0.0701638817601196,0.010678162490049487,11.47346285381317,-6.9256043,-0.22431347627292217,-0.22431347627292217
54,92.67696964692797,-3.5518018424565674,-7.358729825076503,0.038324535814969876,0.0794019253446795,0.010790167220720598,11.33620825805664,-6.862766,-0.22221886612500402,-0.22221886612500402
55,92.03663882584291,-3.1122349795792954,-7.410137684796465,0.03381517425324981,0.08051291072046166,0.021730476313726717,11.19998091109991,-6.8112965,-0.22050322311786008,-0.22050322311786008
56,92.15411133501944,-3.17068160144743,-7.356308232111937,0.0344062956661874,0.07982615344603156,0.021702775611704923,11.065076042199134,-6.7452636,-0.21830212759674292,-0.21830212759674292
57,90.65340718465198,-3.2700506465740893,-7.177170954009603,0.036072010397946996,0.07917155214464713,0.022062049978178965,10.931479681515693,-6.6798034,-0.21612010710935525,-0.21612010710935525
58,90.34672275213049,-3.04979053175768,-5.881641437523398,0.03375651533177236,0.06510077242823621,0.022136940212951303,10.816183809423446,-5.764817,-0.18562057877493332,-0.18562057877493332
59,102.57251783682871,-2.6227875916926795,-5.812475268299428,0.025570081021750707,0.056666984401668424,0.01949840017753663,10.699725646758079,-5.8229165,-0.1875572217373653,-0.1875572217373653
60,100.0976529032594,-2.9913078271327858,-5.164247885459606,0.029883895779492173,0.05159209767336559,0.019980488472920784,10.582432087743282,-5.8646817,-0.188949385395561,-0.188949385395561
61,97.97076529659748,-3.1813163399277142,-4.431051110051555,0.032472098490774995,0.045228299448687115,0.020414253108518486,10.464918736600875,-5.875703,-0.1893167686311814,-0.1893167686311814
62,96.2304471639253,-2.2914858166394434,-4.571386326257839,0.023812482267031088,0.047504573250819845,0.020783442859753812,10.347188387298583,-5.8865294,-0.18967766084185142,-0.18967766084185142
63,98.39092417927341,-3.5271434451001107,-6.065146786596013,0.035848260137017016,0.06164335620575123,0.02032707809874715,10.228888999903202,-5.9149804,-0.19062603142489143,-0.19062603142489143
64,22.861631280737853,-108.22456890681687,-4.255113604633123,4.7338953016008904,0.18612467117419934,0.17496564225363104,10.11896779038906,-5.496089,-0.17666296375165338,-0.17666296375165338
65,107.6514673938949,-4.343304311254198,-10.496166367361146,0.04034598335164463,0.09750137756093794,0.018578474111105553,10.007171828532218,-5.5897775,-0.17978592946526378,-0.17978592946526378
66,99.59786615315366,-4.44925494048372,-8.14144248838816,0.04467219140661116,0.08174314172423029,0.020080751498476476,9.894483659648895,-5.6344404,-0.18127468042889064,-0.18127468042889064
67,107.5436522687312,-4.7513513858708265,-12.241960572720469,0.04418067720071567,0.11383247931853877,0.009298549741468605,9.779768001520633,-5.7357817,-0.1846527294457065,-0.1846527294457065
68,109.7108549330285,-2.954324696191568,-14.884010027071467,0.02692828068831471,0.1356657920144475,0.009114868356558121,9.662727762246131,-5.8519664,-0.18852555588188608,-0.18852555588188608
69,97.1121631714205,-2.5681718523407704,-10.585363737441508,0.02644541907492559,0.10900142054045722,0.020594742560410675,9.546343174064159,-5.8192043,-0.18743348494880446,-0.18743348494880446
70,101.72315863920066,-1.8958220873372407,-13.541767889284651,0.018637074513793705,0.13312374557022566,0.019661206226339767,9.429764870786666,-5.828957,-0.18775858609599272,-0.18775858609599272
71,104.67784807247321,-2.6615426019930526,-13.68416978215916,0.025426034743763037,0.13072651028023607,0.009553119579871901,9.312380042159557,-5.8691998,-0.18910000265116786,-0.18910000265116786
